ts_r,acc_x_r,acc_y_r,acc_z_r,temp_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,kal_status_r,alpha_r,beta_r,ts_n,acc_x_n,acc_y_n,acc_z_n,temp_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,kal_status_n,alpha_n,beta_n,started,calibrated,monitoring,zone,in_bending_orange_zone,in_bending_red_zone,in_overreach_zone,bending_buzzing,overreach_buzzing,walking,vibrating,static_posture,label,label2
66662,0.990966797,-0.192626953,-0.216308594,3904,-1.922607422,-0.244140625,0.396728516,3109,2790,-1084,7,-14842,-15935,66667,0.98828125,-0.056396484,-0.214355469,3488,-2.838134766,0.854492188,0.518798828,60,-3473,1201,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66663,0.985839844,-0.193115234,-0.215087891,3872,-2.288818359,-0.091552734,-0.274658203,3109,2790,-1084,7,-14842,-15935,66668,0.976074219,-0.055908203,-0.217529297,3440,-2.868652344,0.823974609,0.701904297,60,-3473,1201,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66664,0.987548828,-0.180664063,-0.214599609,3888,-2.166748047,0.183105469,-0.244140625,3101,2808,-972,7,-14842,-15935,66669,0.981689453,-0.056396484,-0.218994141,3440,-2.807617188,0.762939453,0.854492188,60,-3485,1182,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66665,0.989990234,-0.184326172,-0.211669922,3872,-1.46484375,-0.061035156,0.335693359,3101,2808,-972,7,-14840,-15929,66670,0.979736328,-0.062744141,-0.213378906,3440,-2.9296875,1.342773438,0.823974609,60,-3485,1182,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66666,0.990234375,-0.1953125,-0.2109375,3824,-1.037597656,-0.152587891,0.244140625,3115,2744,-1308,7,-14842,-15931,66671,0.981445313,-0.049560547,-0.212402344,3440,-2.685546875,1.708984375,0.671386719,62,-3489,1177,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66667,0.989013672,-0.186035156,-0.218505859,3904,-1.617431641,-0.427246094,-0.183105469,3115,2744,-1308,7,-14841,-15936,66672,0.987060547,-0.056152344,-0.213134766,3440,-1.586914063,1.586914063,0.274658203,62,-3489,1177,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66668,0.986816406,-0.186523438,-0.219970703,3824,-2.593994141,0.579833984,0.274658203,3110,2784,-1082,7,-14841,-15933,66673,0.981445313,-0.061523438,-0.216552734,3520,-1.708984375,2.044677734,0.48828125,57,-3480,1195,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66669,0.987792969,-0.189208984,-0.213134766,3872,-0.9765625,-0.061035156,0.244140625,3110,2784,-1082,7,-14841,-15933,66674,0.981201172,-0.051757813,-0.210205078,3488,-2.075195313,2.624511719,0.762939453,57,-3480,1195,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66670,0.985595703,-0.194824219,-0.222167969,3840,-1.007080078,-0.885009766,0.061035156,3105,2803,-992,7,-14841,-15933,66675,0.982177734,-0.055908203,-0.208984375,3520,-2.44140625,2.319335938,0.244140625,59,-3480,1204,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66671,0.984130859,-0.190673828,-0.214599609,3872,-1.495361328,0.427246094,-0.091552734,3105,2803,-992,7,-14856,-15962,66676,0.980712891,-0.052001953,-0.213134766,3488,-1.892089844,2.044677734,0.030517578,59,-3480,1204,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66672,0.985839844,-0.197998047,-0.216064453,3872,-1.678466797,0,-0.396728516,3115,2790,-1033,7,-14861,-15971,66677,0.985351563,-0.048095703,-0.208007813,3488,-1.800537109,1.861572266,0,62,-3479,1229,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66673,0.984619141,-0.187255859,-0.211914063,3776,-2.44140625,0.091552734,-0.885009766,3115,2790,-1033,7,-14871,-15990,66678,0.980957031,-0.048583984,-0.202392578,3552,-1.678466797,1.861572266,-0.244140625,62,-3479,1229,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66674,0.988769531,-0.183349609,-0.218017578,3888,-2.136230469,0.152587891,-0.640869141,3103,2768,-1069,7,-14883,-15998,66679,0.984619141,-0.048583984,-0.208984375,3440,-1.403808594,2.075195313,-0.305175781,59,-3473,1232,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66675,0.985351563,-0.186767578,-0.220703125,3824,-1.373291016,-0.396728516,-0.335693359,3103,2768,-1069,7,-14883,-15998,66680,0.986083984,-0.053466797,-0.201416016,3440,-1.586914063,2.166748047,-0.244140625,59,-3473,1232,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66676,0.983886719,-0.193603516,-0.219970703,3824,-1.373291016,-0.640869141,-0.610351563,3100,2804,-971,7,-14883,-15998,66681,0.988769531,-0.050292969,-0.202148438,3520,-1.892089844,1.708984375,-0.091552734,54,-3476,1245,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66677,0.979492188,-0.190185547,-0.220947266,3872,-1.434326172,-0.274658203,-0.885009766,3100,2804,-971,7,-14891,-15999,66682,0.989013672,-0.049804688,-0.201904297,3536,-1.861572266,1.403808594,0,54,-3476,1245,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66678,0.990478516,-0.191162109,-0.215576172,3872,-1.403808594,-0.152587891,-0.915527344,3102,2794,-1018,7,-14914,-16022,66683,0.988037109,-0.047363281,-0.204101563,3552,-2.014160156,0.762939453,0.244140625,47,-3467,1257,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66679,0.990478516,-0.188476563,-0.218017578,3888,-1.770019531,-0.640869141,-0.732421875,3102,2794,-1018,7,-14924,-16032,66684,0.990478516,-0.054199219,-0.202880859,3488,-1.770019531,0.762939453,0.091552734,47,-3467,1257,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66680,0.984619141,-0.186523438,-0.220703125,3840,-0.610351563,-0.9765625,-0.183105469,3103,2789,-1076,7,-14932,-16036,66685,0.985595703,-0.053955078,-0.196289063,3488,-2.349853516,0.549316406,0.732421875,52,-3445,1256,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66681,0.990478516,-0.187011719,-0.21484375,3904,-1.403808594,-0.48828125,-0.183105469,3103,2789,-1076,7,-14932,-16036,66686,0.985107422,-0.044433594,-0.201416016,3488,-2.014160156,0.579833984,0.152587891,52,-3445,1256,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66682,0.985839844,-0.187744141,-0.220947266,3904,-2.197265625,0.366210938,-0.518798828,3098,2807,-971,7,-14932,-16036,66687,0.98828125,-0.044189453,-0.201416016,3488,-1.831054688,0.48828125,-0.244140625,50,-3446,1260,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66683,0.994140625,-0.181152344,-0.218017578,3824,-1.922607422,-0.274658203,-0.946044922,3098,2807,-971,7,-14932,-16036,66688,0.983154297,-0.043212891,-0.202392578,3536,-1.800537109,0.183105469,-0.091552734,50,-3446,1260,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66684,0.991210938,-0.182861328,-0.225585938,3792,-1.495361328,-0.335693359,-0.579833984,3109,2792,-1148,7,-14943,-16029,66689,0.98046875,-0.043945313,-0.210449219,3488,-2.044677734,0.701904297,0.152587891,57,-3452,1263,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66685,0.987060547,-0.181152344,-0.222900391,3872,-1.647949219,-0.427246094,-0.823974609,3109,2792,-1148,7,-14944,-16022,66690,0.985351563,-0.045410156,-0.204833984,3408,-1.892089844,1.190185547,0.48828125,57,-3452,1263,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66686,0.986328125,-0.190673828,-0.222412109,3888,-1.007080078,0,-0.274658203,3105,2806,-1068,7,-14946,-16014,66691,0.985351563,-0.047119141,-0.197265625,3488,-2.105712891,1.403808594,0.091552734,54,-3440,1268,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66687,0.982910156,-0.186279297,-0.218994141,3872,-2.105712891,0.152587891,-0.274658203,3105,2806,-1068,7,-14943,-16011,66692,0.989257813,-0.049072266,-0.193359375,3376,-2.746582031,1.708984375,-0.030517578,54,-3440,1268,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66688,0.985107422,-0.189453125,-0.227783203,3840,-2.075195313,0.274658203,-0.457763672,3103,2804,-1027,7,-14943,-16011,66693,0.986816406,-0.042480469,-0.196777344,3408,-3.051757813,1.220703125,-0.122070313,56,-3436,1278,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66689,0.991455078,-0.193603516,-0.225585938,3824,-1.861572266,0,-0.366210938,3103,2804,-1027,7,-14943,-16011,66694,0.990234375,-0.047851563,-0.194335938,3440,-3.601074219,1.037597656,-0.366210938,56,-3436,1278,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66690,0.986083984,-0.192871094,-0.231445313,3904,-2.746582031,-0.335693359,0,3110,2774,-1255,7,-14943,-16011,66695,0.990966797,-0.040039063,-0.198486328,3472,-3.90625,0.762939453,-0.671386719,57,-3439,1279,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66691,0.981689453,-0.191650391,-0.231933594,3952,-3.448486328,-0.122070313,0.061035156,3110,2774,-1255,7,-14940,-16006,66696,0.996337891,-0.042724609,-0.191894531,3520,-4.791259766,0.335693359,-0.823974609,57,-3439,1279,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66692,0.985595703,-0.191162109,-0.229980469,3872,-3.662109375,0.152587891,0.366210938,3115,2739,-1396,7,-14942,-16010,66697,0.992431641,-0.041992188,-0.188964844,3440,-5.523681641,-0.396728516,-1.007080078,59,-3449,1277,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66693,0.983154297,-0.192871094,-0.232910156,3936,-4.028320313,0.549316406,0.823974609,3115,2739,-1396,7,-14954,-16037,66698,0.990966797,-0.039794922,-0.190917969,3488,-6.225585938,-1.312255859,-1.892089844,59,-3449,1277,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66694,0.984130859,-0.186767578,-0.228759766,3888,-4.547119141,0.366210938,0.732421875,3110,2756,-1289,7,-14954,-16037,66699,0.996337891,-0.035400391,-0.193115234,3472,-7.110595703,-2.319335938,-2.258300781,71,-3440,1269,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66695,0.988769531,-0.178955078,-0.223876953,3872,-3.997802734,0.9765625,1.068115234,3110,2756,-1289,7,-14954,-16037,66700,0.990966797,-0.029052734,-0.196289063,3424,-7.629394531,-3.356933594,-2.136230469,71,-3440,1269,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66696,0.986328125,-0.180664063,-0.228027344,3840,-3.356933594,0.152587891,0.823974609,3111,2734,-1308,7,-14954,-16037,66701,0.989501953,-0.024902344,-0.206298828,3536,-7.537841797,-4.577636719,-2.197265625,71,-3443,1231,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66697,0.986328125,-0.184814453,-0.228759766,3872,-3.784179688,0.640869141,1.159667969,3111,2734,-1308,7,-14956,-16069,66702,0.986083984,-0.015380859,-0.203369141,3488,-6.378173828,-4.669189453,-2.44140625,71,-3443,1231,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66698,0.986572266,-0.179199219,-0.218261719,3872,-3.784179688,0.9765625,2.105712891,3103,2755,-1156,7,-14933,-16054,66703,0.986572266,-0.012451172,-0.204833984,3424,-6.408691406,-4.39453125,-2.044677734,96,-3452,1185,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66699,0.989013672,-0.191162109,-0.231689453,3824,-4.150390625,0.457763672,1.556396484,3103,2755,-1156,7,-14912,-16035,66704,0.983886719,-0.013671875,-0.211425781,3488,-6.134033203,-4.211425781,-1.922607422,96,-3452,1185,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
66700,0.989013672,-0.181640625,-0.236083984,3936,-5.096435547,0.671386719,3.051757813,3094,2770,-1020,7,-14912,-16035,66705,0.985351563,-0.012207031,-0.211914063,3376,-5.920410156,-3.41796875,-1.739501953,107,-3421,1164,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66701,0.998291016,-0.200439453,-0.2421875,3888,-6.500244141,-0.640869141,4.577636719,3094,2770,-1020,7,-14912,-16035,66706,0.98828125,-0.011962891,-0.218994141,3600,-6.683349609,-2.746582031,-0.427246094,107,-3421,1164,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66702,0.96484375,-0.200927734,-0.248779297,3872,-6.34765625,-0.091552734,3.326416016,3096,2753,-963,7,-14882,-16006,66707,0.995117188,-0.019775391,-0.210693359,3488,-8.880615234,-3.143310547,-0.671386719,118,-3432,1130,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66703,0.998535156,-0.186767578,-0.238525391,3952,-9.704589844,5.126953125,2.807617188,3096,2753,-963,7,-14786,-15973,66708,0.994628906,0.0078125,-0.224365234,3552,-9.918212891,-3.234863281,-0.762939453,118,-3432,1130,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66704,0.962646484,-0.131103516,-0.218017578,3904,-10.43701172,3.570556641,2.960205078,3108,2707,-1066,7,-14766,-15960,66709,0.970214844,0.02734375,-0.206542969,3472,-9.918212891,-2.166748047,-1.220703125,120,-3439,1091,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66705,0.965087891,-0.192626953,-0.248535156,3824,-13.3972168,3.143310547,6.225585938,3108,2707,-1066,7,-14757,-15925,66710,0.971191406,0.038330078,-0.212890625,3520,-9.887695313,0.366210938,-0.915527344,120,-3439,1091,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66706,0.965820313,-0.232421875,-0.250488281,3840,-22.12524414,5.493164063,11.96289063,3090,2677,-977,7,-14757,-15925,66711,0.970703125,0.029052734,-0.202880859,3440,-10.4675293,2.075195313,-0.396728516,126,-3456,1062,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66707,0.935791016,-0.232666016,-0.251953125,3840,-28.10668945,9.155273438,14.19067383,3090,2677,-977,7,-14757,-15925,66712,0.981689453,0.012207031,-0.196044922,3488,-13.21411133,1.739501953,-0.152587891,126,-3456,1062,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66708,0.965332031,-0.204589844,-0.222412109,3872,-28.96118164,12.35961914,14.19067383,3100,2588,-903,7,-14757,-15925,66713,0.99609375,0.0078125,-0.204101563,3600,-18.37158203,2.807617188,1.586914063,124,-3471,1035,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66709,1.019287109,-0.238769531,-0.217773438,3872,-29.90722656,11.0168457,14.22119141,3100,2588,-903,7,-14606,-16175,66714,1.006347656,0.025146484,-0.207519531,3520,-18.40209961,1.251220703,3.021240234,124,-3471,1035,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66710,0.975341797,-0.158447266,-0.214111328,3888,-23.34594727,11.47460938,13.79394531,3107,2409,-1065,7,-14589,-16286,66715,0.975830078,0.039306641,-0.219238281,3488,-17.54760742,0.183105469,4.455566406,112,-3496,991,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66711,0.955566406,-0.197509766,-0.187988281,3872,-19.01245117,13.91601563,16.8762207,3107,2409,-1065,7,-14589,-16357,66716,0.966308594,0.028808594,-0.227050781,3472,-17.94433594,0.091552734,3.509521484,112,-3496,991,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66712,1.012695313,-0.182861328,-0.152832031,3792,-15.8996582,16.26586914,11.35253906,3091,2299,-883,7,-14577,-16469,66717,0.992431641,0.069580078,-0.220458984,3520,-9.338378906,0.946044922,4.486083984,93,-3568,920,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66713,1.015136719,-0.172851563,-0.154785156,3840,-4.699707031,9.674072266,8.30078125,3091,2299,-883,7,-14577,-16469,66718,0.982421875,0.065185547,-0.223144531,3488,0.457763672,-2.960205078,5.401611328,93,-3568,920,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66714,1.008544922,-0.169433594,-0.146728516,3824,11.50512695,4.028320313,9.094238281,3078,2195,-740,7,-14577,-16469,66719,0.958007813,0.013183594,-0.229736328,3376,5.950927734,-4.302978516,3.021240234,79,-3620,880,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66715,0.965332031,-0.222900391,-0.161865234,3776,18.98193359,-2.716064453,8.422851563,3078,2195,-740,7,-14566,-16543,66720,0.943359375,-0.035400391,-0.231689453,3440,9.216308594,-1.190185547,3.021240234,79,-3620,880,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66716,1.003417969,-0.255371094,-0.143798828,3904,21.57592773,-2.655029297,4.119873047,3087,2097,-1043,7,-14558,-16593,66721,1.006103516,-0.051025391,-0.230712891,3520,12.90893555,-4.089355469,4.180908203,68,-3621,883,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66717,1.010009766,-0.309570313,-0.142822266,3824,19.95849609,-6.896972656,3.265380859,3087,2097,-1043,7,-14535,-16599,66722,0.989013672,-0.064208984,-0.244628906,3488,14.28222656,-5.828857422,3.967285156,68,-3621,883,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66718,0.992431641,-0.319580078,-0.131103516,3888,7.843017578,-3.112792969,1.770019531,3091,2142,-870,7,-14495,-16611,66723,0.993896484,-0.083984375,-0.249755859,3440,11.4440918,-6.439208984,4.8828125,59,-3604,915,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66719,0.976318359,-0.286621094,-0.126220703,3840,1.922607422,-1.312255859,2.777099609,3091,2142,-870,7,-14495,-16611,66724,0.973388672,-0.084472656,-0.236572266,3472,6.256103516,-4.913330078,6.011962891,59,-3604,915,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66720,0.943115234,-0.277832031,-0.146728516,3872,-0.518798828,-5.035400391,4.333496094,3089,2176,-816,7,-14495,-16611,66725,0.9296875,-0.114257813,-0.231689453,3472,0.915527344,-3.082275391,9.216308594,55,-3585,924,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66721,0.991943359,-0.262451172,-0.124267578,3840,-0.9765625,-3.814697266,3.90625,3089,2176,-816,7,-14445,-16644,66726,0.965576172,-0.129394531,-0.241455078,3376,-6.958007813,-3.814697266,10.55908203,55,-3585,924,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66722,1.014160156,-0.275146484,-0.132080078,3776,2.716064453,-7.965087891,5.493164063,3099,2164,-885,7,-14359,-16595,66727,0.966552734,-0.110839844,-0.246337891,3520,-12.26806641,-2.44140625,10.58959961,45,-3632,898,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66723,0.96875,-0.320800781,-0.136230469,3840,4.425048828,-9.857177734,9.399414063,3099,2164,-885,7,-14326,-16585,66728,0.981933594,-0.105957031,-0.243164063,3408,-11.41357422,0.48828125,13.671875,45,-3632,898,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66724,0.981933594,-0.328857422,-0.122314453,3872,0.396728516,-9.643554688,6.225585938,3123,2112,-1002,7,-14281,-16636,66729,0.989013672,-0.112304688,-0.251708984,3472,-12.08496094,0.671386719,12.29858398,17,-3707,811,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66725,0.976318359,-0.292724609,-0.13671875,3792,1.708984375,-11.90185547,3.326416016,3123,2112,-1002,7,-14281,-16636,66730,0.969238281,-0.114257813,-0.248291016,3488,-11.90185547,-2.349853516,13.30566406,17,-3707,811,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66726,0.966552734,-0.296142578,-0.141845703,3872,1.586914063,-9.155273438,4.760742188,3146,2094,-987,7,-14281,-16636,66731,0.943847656,-0.116943359,-0.267333984,3536,-11.07788086,-1.373291016,13.21411133,-2,-3780,736,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66727,0.981689453,-0.315185547,-0.15234375,3872,-1.46484375,-12.45117188,4.089355469,3146,2094,-987,7,-14281,-16636,66732,0.963134766,-0.149658203,-0.252441406,3520,-9.307861328,0.366210938,13.58032227,-2,-3780,736,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66728,0.974121094,-0.325683594,-0.156005859,3840,-4.913330078,-12.48168945,1.403808594,3169,2064,-1111,7,-14221,-16709,66733,0.941650391,-0.142822266,-0.245361328,3472,-6.164550781,0.946044922,13.54980469,-20,-3879,650,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66729,0.962402344,-0.275146484,-0.155761719,3840,-8.148193359,-13.48876953,-0.610351563,3169,2064,-1111,7,-14198,-16753,66734,0.944091797,-0.226318359,-0.258789063,3472,-8.575439453,3.570556641,12.26806641,-20,-3879,650,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66730,0.990234375,-0.289550781,-0.176757813,3872,-7.8125,-13.33618164,0.061035156,3194,2036,-1255,7,-14191,-16717,66735,0.962646484,-0.203857422,-0.236816406,3520,-9.460449219,5.279541016,12.14599609,-36,-3979,549,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66731,0.973144531,-0.282470703,-0.197021484,3824,-13.42773438,-13.33618164,-0.915527344,3194,2036,-1255,7,-14191,-16717,66736,0.948974609,-0.248779297,-0.248046875,3488,-12.66479492,7.781982422,10.89477539,-36,-3979,549,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66732,0.966308594,-0.260498047,-0.239013672,3904,-10.80322266,-7.934570313,-3.479003906,3220,2048,-1228,7,-14191,-16717,66737,1.033935547,-0.214599609,-0.23828125,3520,-12.6953125,9.063720703,9.796142578,-56,-4070,495,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
66733,0.934082031,-0.255371094,-0.230712891,3888,-0.793457031,0.9765625,-1.861572266,3220,2048,-1228,7,-14191,-16717,66738,0.991210938,-0.1796875,-0.213623047,3472,-9.796142578,8.911132813,6.683349609,-56,-4070,495,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,benen_openen
